date,maxTemp,minTemp,meanTemp,heatDegDays,coolDegDays,totalRainMM,totalSnowCM,totalPrecipMM,snowOnGroundCM,dirOfMaxGust10sDEG,spdOfMaxGustKMH,season
2015-11-14,6.05,0.8,3.45,14.55,0.0,0.0,0.0,0.0,0.0,,31.0,fall
2015-11-15,14.8,3.1,9.0,9.0,0.0,0.0,0.0,0.0,0.0,,31.0,fall
2015-11-16,16.3,2.5999999999999996,9.45,8.55,0.0,0.0,0.0,0.0,0.0,,31.0,fall
2015-11-17,12.15,3.3,7.75,10.25,0.0,0.0,0.0,0.0,0.0,,31.0,fall
2015-11-18,16.25,10.8,13.55,4.449999999999999,0.0,4.9,0.0,3.5,0.0,,31.0,fall
2015-11-19,14.7,1.85,8.3,9.7,0.0,0.0,0.0,1.1,0.0,,31.0,fall
2015-11-20,5.8,0.5,3.1,14.9,0.0,0.0,0.0,0.0,0.0,,31.0,fall
2015-11-21,2.35,-0.2,1.1,16.9,0.0,0.2,10.0,9.95,0.0,,31.0,fall
2015-11-22,0.75,-6.9,-3.0999999999999996,21.1,0.0,0.0,0.0,1.35,6.5,,31.0,fall
2015-11-23,1.65,-8.35,-3.35,21.35,0.0,0.0,,0.0,4.5,,31.0,fall
2015-11-24,3.0,-2.85,0.04999999999999999,17.95,0.0,0.0,0.0,0.0,6.0,,31.0,fall
2015-11-25,9.25,-2.85,3.2,14.8,0.0,0.0,0.0,0.0,3.0,,31.0,fall
2015-11-26,14.15,6.7,10.45,7.550000000000001,0.0,0.0,0.0,0.0,0.0,,31.0,fall
2015-11-27,13.8,0.65,7.25,10.75,0.0,11.8,0.0,11.600000000000001,0.0,,31.0,fall
2015-11-28,1.15,-2.7,-0.7499999999999999,18.75,0.0,0.0,0.0,0.0,0.0,,31.0,fall
2015-11-29,2.3,-7.5,-2.65,20.65,0.0,0.0,0.0,0.1,0.0,,31.0,fall
2015-11-30,4.45,-4.05,0.2,17.799999999999997,0.0,0.0,0.0,0.0,0.0,,31.0,fall
2015-12-01,8.850000000000001,1.2000000000000002,5.05,12.95,0.0,1.2,0.0,1.5,0.0,,31.0,winter
2015-12-02,6.75,-1.1,2.85,15.15,0.0,1.2,1.0,1.2000000000000002,0.0,,31.0,winter
2015-12-03,5.0,0.30000000000000004,2.6500000000000004,15.350000000000001,0.0,2.0,0.0,2.65,,,31.0,winter
2015-12-04,3.8,-1.6,1.15,16.85,0.0,0.0,0.0,0.0,0.0,,31.0,winter
2015-12-05,6.5,-2.8,1.85,16.15,0.0,0.0,0.0,0.0,0.0,,31.0,winter
2015-12-06,7.199999999999999,-1.35,2.95,15.05,0.0,0.0,0.0,0.0,0.0,,31.0,winter
2015-12-07,2.1500000000000004,-4.0,-0.9500000000000001,18.950000000000003,0.0,0.0,0.0,0.1,0.0,,31.0,winter
2015-12-08,6.800000000000001,0.0,3.4,14.6,0.0,0.0,0.0,0.0,0.0,,31.0,winter
2015-12-09,9.5,3.0,6.3,11.7,0.0,0.0,0.0,0.0,0.0,,31.0,winter
2015-12-10,10.3,0.3,5.5,12.5,0.0,0.2,0.0,0.2,0.0,,31.0,winter
2015-12-11,12.05,1.95,7.05,10.95,0.0,0.0,0.0,0.0,0.0,,31.0,winter
2015-12-12,9.6,1.15,5.4,12.6,0.0,,0.0,0.0,0.5,,31.0,winter
2015-12-13,9.25,6.0,7.65,10.35,0.0,2.9,0.0,1.75,0.5,,31.0,winter
2015-12-14,14.149999999999999,6.4,10.3,7.699999999999999,0.0,6.0,0.0,6.5,0.0,,31.0,winter
2015-12-15,7.65,0.75,4.2,13.8,0.0,0.3,0.0,0.35,0.0,,31.0,winter
2015-12-16,8.75,1.7999999999999998,5.3,12.7,0.0,1.6,0.0,1.2000000000000002,0.0,,31.0,winter
2015-12-17,9.3,-0.4,4.45,13.55,0.0,0.0,0.0,0.1,0.0,,31.0,winter
2015-12-18,0.8,-3.65,-1.45,19.45,0.0,0.0,,0.0,0.5,,31.0,winter
2015-12-19,-2.5,-5.85,-4.199999999999999,22.200000000000003,0.0,0.0,,0.0,0.0,,31.0,winter
2015-12-20,5.75,-7.0,-0.6499999999999999,18.65,0.0,4.2,0.0,2.2,0.5,,31.0,winter
2015-12-21,9.2,3.9,6.6,11.4,0.0,13.6,0.0,14.2,0.0,,31.0,winter
2015-12-22,11.45,3.75,7.6,10.4,0.0,1.0,0.0,1.3,0.0,,31.0,winter
2015-12-23,15.0,3.3,9.2,8.8,0.0,2.9,0.0,2.9,0.0,,31.0,winter
2015-12-24,14.05,4.75,9.4,8.6,0.0,0.0,0.0,0.0,0.0,,31.0,winter
2015-12-25,8.45,-1.6,3.45,14.55,0.0,0.0,0.0,0.0,0.0,,31.0,winter
2015-12-26,4.1,-2.0,1.05,16.950000000000003,0.0,12.0,0.0,8.85,0.0,,31.0,winter
2015-12-27,4.95,-0.30000000000000004,2.3499999999999996,15.649999999999999,0.0,0.2,0.0,3.8000000000000003,0.0,,31.0,winter
2015-12-28,-0.30000000000000004,-4.95,-2.6500000000000004,20.65,0.0,10.0,8.0,17.15,0.0,,31.0,winter
2015-12-29,4.9,-0.35,2.3,15.7,0.0,1.4,0.0,4.5,2.0,,31.0,winter
2015-12-30,1.4500000000000002,-0.30000000000000004,0.6,17.4,0.0,0.2,0.0,0.1,0.0,,31.0,winter
2015-12-31,-0.2,-1.6,-0.9,18.9,0.0,0.0,,0.2,0.0,,31.0,winter
2016-01-01,-1.6,-4.35,-3.0,21.0,0.0,0.0,3.0,1.3,,,31.0,winter
2016-01-02,-0.95,-3.55,-2.25,20.25,0.0,0.0,0.0,0.0,2.0,,31.0,winter
2016-01-03,-0.2,-8.3,-4.3,22.3,0.0,0.0,3.0,1.05,2.0,,31.0,winter
2016-01-04,-7.5,-17.1,-12.35,30.35,0.0,0.0,0.0,0.2,2.0,,31.0,winter
2016-01-05,-3.25,-17.85,-10.55,28.55,0.0,0.0,0.0,0.0,2.5,,31.0,winter
2016-01-06,1.15,-9.3,-4.1,22.1,0.0,0.0,0.0,0.0,2.5,,31.0,winter
2016-01-07,4.15,-8.3,-2.1,20.1,0.0,0.0,0.0,0.0,2.0,,31.0,winter
2016-01-08,3.9,-3.55,0.2,17.8,0.0,6.4,0.0,4.9,0.5,,31.0,winter
2016-01-09,8.05,3.0999999999999996,5.6,12.4,0.0,2.6,0.0,2.4000000000000004,0.0,,31.0,winter
2016-01-10,5.15,-8.8,-1.85,19.85,0.0,9.8,4.0,13.3,0.0,,31.0,winter
2016-01-11,-8.75,-11.3,-10.05,28.049999999999997,0.0,0.0,9.0,3.65,4.0,,31.0,winter
2016-01-12,-3.1500000000000004,-10.850000000000001,-7.05,25.05,0.0,0.0,2.0,3.25,16.0,,31.0,winter
2016-01-13,-9.3,-11.149999999999999,-10.25,28.25,0.0,0.0,5.0,2.45,14.5,,31.0,winter
2016-01-14,-2.6500000000000004,-9.350000000000001,-6.05,24.05,0.0,0.0,0.0,8.65,17.5,,31.0,winter
2016-01-15,5.25,-4.0,0.65,17.35,0.0,8.2,0.0,7.3,6.5,,31.0,winter
2016-01-16,0.7000000000000001,-3.4,-0.6,18.6,0.0,0.0,,,6.0,,31.0,winter
2016-01-17,-2.4,-9.850000000000001,-7.4,25.4,0.0,0.0,4.0,2.7,5.5,,31.0,winter
2016-01-18,-8.4,-12.3,-10.35,28.35,0.0,0.0,0.5,0.2,5.5,,31.0,winter
2016-01-19,-7.45,-11.850000000000001,-9.649999999999999,27.65,0.0,0.0,,0.2,5.5,,31.0,winter
2016-01-20,-6.85,-13.0,-9.95,27.950000000000003,0.0,0.0,1.0,0.5,5.5,,31.0,winter
2016-01-21,-3.95,-10.45,-7.2,25.2,0.0,0.0,,0.0,6.0,,31.0,winter
2016-01-22,-5.0,-9.8,-7.4,25.4,0.0,0.0,0.0,0.0,6.0,,31.0,winter
2016-01-23,-6.25,-13.15,-9.7,27.700000000000003,0.0,0.0,0.0,0.0,6.0,,31.0,winter
2016-01-24,-0.45,-10.75,-5.65,23.65,0.0,0.0,0.0,0.0,5.5,,31.0,winter
2016-01-25,4.1,-2.0999999999999996,1.05,16.950000000000003,0.0,0.8,0.0,0.5,5.5,,31.0,winter
2016-01-26,5.5,-0.9500000000000001,2.3,15.7,0.0,0.0,6.0,2.9,1.5,,31.0,winter
2016-01-27,-0.6,-3.5,-2.05,20.05,0.0,0.0,0.0,1.65,6.0,,31.0,winter
2016-01-28,1.0,-3.95,-1.5,19.5,0.0,0.0,4.0,2.05,5.5,,31.0,winter
2016-01-29,-2.3499999999999996,-12.0,-7.2,25.2,0.0,0.0,1.0,0.65,7.0,,31.0,winter
2016-01-30,5.35,-8.65,-1.65,19.65,0.0,0.4,0.0,0.2,6.0,,31.0,winter
2016-01-31,10.45,0.95,5.7,12.3,0.0,4.1,0.0,4.15,3.0,,31.0,winter
2016-02-01,6.35,-3.1,1.65,16.35,0.0,0.0,0.0,0.1,0.5,,31.0,winter
2016-02-02,3.55,-4.7,-0.6,18.6,0.0,9.4,0.0,9.3,0.0,,31.0,winter
2016-02-03,14.7,1.5,8.1,9.9,0.0,0.0,,0.8,0.0,,31.0,winter
2016-02-04,2.6,-2.6,0.0,18.0,0.0,0.0,2.5,0.85,0.0,,31.0,winter
2016-02-05,0.65,-6.3,-2.85,20.85,0.0,0.0,0.0,0.1,2.0,,31.0,winter
2016-02-06,3.0,-2.1,0.45,17.55,0.0,0.0,0.0,0.0,0.0,,31.0,winter
2016-02-07,6.35,-2.85,1.8,16.2,0.0,3.5,0.0,1.75,0.5,,31.0,winter
2016-02-08,5.8,0.0,2.95,15.05,0.0,2.8,3.0,6.5,0.0,,31.0,winter
2016-02-09,0.25,-4.05,-1.9,19.9,0.0,0.0,7.5,5.35,3.0,,31.0,winter
2016-02-10,-4.05,-12.0,-8.05,26.05,0.0,0.0,11.0,5.5,10.0,,31.0,winter
2016-02-11,-10.7,-17.049999999999997,-13.899999999999999,31.900000000000002,0.0,0.0,11.0,11.399999999999999,19.5,,31.0,winter
2016-02-12,-6.5,-15.5,-11.05,29.05,0.0,0.0,7.0,4.85,26.5,,31.0,winter
2016-02-13,-12.7,-21.65,-17.200000000000003,35.2,0.0,0.0,10.0,8.45,26.5,,31.0,winter
2016-02-14,-11.55,-24.1,-17.85,35.85,0.0,0.0,,0.2,34.0,,31.0,winter
2016-02-15,-2.0,-15.2,-8.65,26.65,0.0,0.0,,0.0,29.5,,31.0,winter
2016-02-16,-1.25,-4.3,-2.8,20.8,0.0,0.0,,0.0,26.0,,31.0,winter
2016-02-17,-2.7,-11.0,-6.9,24.9,0.0,0.0,3.0,1.7000000000000002,23.5,,31.0,winter
2016-02-18,-5.25,-15.95,-10.65,28.65,0.0,0.0,0.0,0.1,23.0,,31.0,winter
2016-02-19,9.55,-6.5,1.5499999999999998,16.450000000000003,0.0,0.5,0.0,0.25,21.0,,31.0,winter
2016-02-20,11.95,0.0,6.0,12.0,0.0,0.0,0.0,0.0,11.5,,31.0,winter
2016-02-21,5.25,-2.7,1.3,16.7,0.0,0.0,0.0,0.0,1.5,,31.0,winter
2016-02-22,-0.05,-3.1,-1.6,19.6,0.0,0.0,0.0,0.0,0.5,,31.0,winter
2016-02-23,3.4000000000000004,-4.65,-0.6499999999999999,18.65,0.0,0.0,0.0,0.0,0.0,,31.0,winter
2016-02-24,1.2000000000000002,-2.05,-0.44999999999999996,18.450000000000003,0.0,20.6,1.0,18.950000000000003,0.0,,31.0,winter
2016-02-25,0.8,-5.5,-2.3499999999999996,20.35,0.0,0.0,2.5,2.05,1.0,,31.0,winter
2016-02-26,-3.2,-9.1,-6.199999999999999,24.200000000000003,0.0,0.0,,0.2,2.0,,31.0,winter
2016-02-27,4.85,-3.4,0.75,17.25,0.0,0.0,0.0,0.0,1.0,,31.0,winter
2016-02-28,14.2,1.2999999999999998,7.75,10.25,0.0,4.4,0.0,2.2,0.5,,31.0,winter
2016-02-29,10.2,-6.7,1.8,16.2,0.0,0.2,,1.85,0.0,,31.0,winter
2016-03-01,-2.55,-9.75,-6.2,24.2,0.0,1.0,10.0,9.649999999999999,0.0,,31.0,spring
2016-03-02,-5.3,-9.2,-7.300000000000001,25.299999999999997,0.0,0.0,7.0,5.199999999999999,5.0,,31.0,spring
2016-03-03,-3.6,-13.649999999999999,-8.6,26.6,0.0,0.0,0.5,0.2,5.0,,31.0,spring
2016-03-04,-1.15,-8.95,-5.1,23.1,0.0,0.0,0.0,0.0,8.0,,31.0,spring
2016-03-05,-1.3,-10.2,-5.8,23.8,0.0,0.0,,0.2,6.0,,31.0,spring
2016-03-06,2.1500000000000004,-12.0,-4.949999999999999,22.950000000000003,0.0,,,0.0,5.0,,31.0,spring
2016-03-07,13.7,1.05,7.4,10.6,0.0,0.2,0.0,0.1,3.0,,31.0,spring
2016-03-08,16.55,6.3,11.45,6.55,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2016-03-09,17.2,10.1,13.7,4.3,0.0,1.0,0.0,0.5,0.0,,31.0,spring
2016-03-10,13.6,2.9,8.3,9.7,0.0,,0.0,3.3,0.0,,31.0,spring
2016-03-11,7.550000000000001,-1.85,2.9,15.1,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2016-03-12,13.85,-4.1,4.9,13.100000000000001,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2016-03-13,9.3,3.0,6.199999999999999,11.8,0.0,2.4,0.0,1.6,0.0,,31.0,spring
2016-03-14,12.149999999999999,4.15,8.2,9.8,0.0,5.2,0.0,6.050000000000001,0.0,,31.0,spring
2016-03-15,9.3,6.15,7.75,10.25,0.0,1.2,0.0,1.25,0.0,,31.0,spring
2016-03-16,13.75,5.65,9.75,8.25,0.0,10.4,0.0,7.0,0.0,,31.0,spring
2016-03-17,10.35,1.6,6.0,12.0,0.0,0.4,0.0,0.2,0.0,,31.0,spring
2016-03-18,5.85,-3.6999999999999997,1.1,16.9,0.0,,0.0,0.0,0.0,,31.0,spring
2016-03-19,3.8,-6.5,-1.4,19.4,0.0,0.0,0.0,0.1,0.0,,31.0,spring
2016-03-20,4.6,-4.65,-0.04999999999999999,18.05,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2016-03-21,3.5,-3.8499999999999996,-0.2,18.200000000000003,0.0,0.0,1.0,0.25,0.0,,31.0,spring
2016-03-22,10.75,-2.5,4.15,13.850000000000001,0.0,2.6,0.0,1.85,0.0,,31.0,spring
2016-03-23,6.9,0.30000000000000004,3.5999999999999996,14.399999999999999,0.0,15.6,0.0,11.55,0.0,,31.0,spring
2016-03-24,7.7,-0.1,3.8499999999999996,14.149999999999999,0.0,25.0,,30.4,0.0,,31.0,spring
2016-03-25,1.85,-3.6500000000000004,-0.95,18.95,0.0,0.0,,0.1,0.0,,31.0,spring
2016-03-26,7.6,-4.75,1.45,16.55,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2016-03-27,18.2,-1.7000000000000002,8.3,9.7,0.0,16.2,0.0,11.1,0.0,,31.0,spring
2016-03-28,10.9,1.4500000000000002,6.199999999999999,11.8,0.0,6.4,0.0,10.05,0.0,,31.0,spring
2016-03-29,7.050000000000001,-2.75,2.1500000000000004,15.850000000000001,0.0,0.0,0.0,0.1,0.0,,31.0,spring
2016-03-30,14.25,-3.3,5.5,12.5,0.0,12.4,0.0,6.2,0.0,,31.0,spring
2016-03-31,14.25,9.649999999999999,12.0,6.0,0.0,38.0,0.0,42.95,0.0,,31.0,spring
2016-04-01,9.55,2.35,6.0,12.0,0.0,0.0,1.0,1.0,0.0,,31.0,spring
2016-04-02,4.5,-4.800000000000001,-0.2,18.200000000000003,0.0,0.0,4.0,3.1,1.0,,31.0,spring
2016-04-03,-2.4,-6.4,-4.4,22.4,0.0,0.0,10.0,7.6,,,31.0,spring
2016-04-04,-2.2,-8.600000000000001,-5.449999999999999,23.450000000000003,0.0,0.0,0.0,0.0,7.0,,31.0,spring
2016-04-05,0.95,-11.25,-5.2,23.2,0.0,0.0,,0.1,,,31.0,spring
2016-04-06,9.15,-3.5,2.85,15.15,0.0,20.4,0.0,14.149999999999999,,,31.0,spring
2016-04-07,7.35,-2.75,2.3499999999999996,15.649999999999999,0.0,0.0,2.0,5.85,0.0,,31.0,spring
2016-04-08,2.7,-3.15,-0.25,18.25,0.0,0.0,0.0,0.0,1.0,,31.0,spring
2016-04-09,-1.65,-7.75,-4.699999999999999,22.700000000000003,0.0,0.0,,0.1,0.0,,31.0,spring
2016-04-10,1.1,-7.85,-3.4,21.4,0.0,12.4,10.0,16.1,0.0,,31.0,spring
2016-04-11,12.149999999999999,-0.6000000000000001,5.800000000000001,12.2,0.0,1.2,0.0,4.75,,,31.0,spring
2016-04-12,5.550000000000001,-3.25,1.2,16.8,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2016-04-13,7.5,-4.199999999999999,1.7,16.3,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2016-04-14,11.25,-1.2999999999999998,5.0,13.0,0.0,0.0,0.0,0.0,0.0,,31.0,spring
2016-04-15,18.8,1.35,10.100000000000001,7.8999999999999995,0.0,,,0.0,,,31.0,spring
2016-04-16,21.9,4.0,13.0,5.0,0.0,,,0.0,,,31.0,spring
2016-04-17,24.049999999999997,5.15,14.600000000000001,3.4000000000000004,0.0,,,0.2,,,31.0,spring
2016-04-18,25.65,4.75,15.2,2.8,0.0,,,0.0,,,31.0,spring
2016-04-19,17.85,4.2,11.05,6.95,0.0,,,0.0,,,31.0,spring
2016-04-20,18.450000000000003,2.2,10.35,7.65,0.0,,,0.0,,,31.0,spring
2016-04-21,14.5,7.4,10.95,7.050000000000001,0.0,,,5.5,,,31.0,spring
2016-04-22,16.6,3.25,9.95,8.05,0.0,,,0.0,,,31.0,spring
2016-04-23,13.9,0.6,7.1,10.9,0.0,,,,,,31.0,spring
2016-04-24,13.75,0.1,6.95,11.05,0.0,,,0.0,,,31.0,spring
2016-04-25,14.25,5.3,9.8,8.2,0.0,,,0.0,,,31.0,spring
2016-04-26,6.6,1.4,4.0,14.0,0.0,,,,,,31.0,spring
2016-04-27,13.6,-0.7,6.449999999999999,11.55,0.0,,,0.0,,,31.0,spring
2016-04-28,9.9,2.45,6.2,11.8,0.0,,,0.0,,,31.0,spring
2016-04-29,10.3,4.25,7.300000000000001,10.7,0.0,,,0.0,,,31.0,spring
2016-04-30,15.55,0.75,8.149999999999999,9.850000000000001,0.0,,,1.8,,,31.0,spring
2016-05-01,10.55,6.449999999999999,8.55,9.45,0.0,,,4.8,,,31.0,spring
2016-05-02,13.1,3.4,8.3,9.7,0.0,,,8.3,,,31.0,spring
2016-05-03,15.1,4.05,9.600000000000001,8.399999999999999,0.0,,,0.0,,,31.0,spring
2016-05-04,17.6,4.050000000000001,10.850000000000001,7.15,0.0,,,0.0,,,31.0,spring
2016-05-05,17.7,7.15,12.45,5.550000000000001,0.0,,,0.0,,,31.0,spring
2016-05-06,22.3,7.5,14.95,3.05,0.0,,,0.0,,,31.0,spring
2016-05-07,18.85,5.25,12.1,5.9,0.0,,,0.0,,,31.0,spring
2016-05-08,15.3,2.3,8.8,9.2,0.0,,,0.0,,,31.0,spring
2016-05-09,16.450000000000003,0.5,8.5,9.5,0.0,,,0.0,,,31.0,spring
2016-05-10,16.4,5.3,10.9,7.1,0.0,,,0.0,,,31.0,spring
2016-05-11,22.05,9.600000000000001,15.850000000000001,2.1500000000000004,0.0,,,0.0,,,31.0,spring
2016-05-12,23.65,10.35,17.049999999999997,0.9500000000000001,0.0,,,6.2,,,31.0,spring
2016-05-13,19.35,10.75,15.100000000000001,2.9000000000000004,0.0,,,3.8,,,31.0,spring
2016-05-14,11.149999999999999,1.9,6.55,11.45,0.0,,,6.4,,,31.0,spring
2016-05-15,7.25,1.6,4.45,13.55,0.0,,,0.0,,,31.0,spring
2016-05-16,18.200000000000003,1.6,9.9,8.1,0.0,,,0.0,,,31.0,spring
2016-05-17,17.6,7.0,12.3,5.699999999999999,0.0,,,0.0,,,31.0,spring
2016-05-18,16.9,5.25,11.1,6.9,0.0,,,0.0,,,31.0,spring
2016-05-19,20.0,3.8,11.899999999999999,6.1,0.0,,,0.0,,,31.0,spring
2016-05-20,21.6,5.6,13.65,4.35,0.0,,,0.0,,,31.0,spring
2016-05-21,20.7,8.8,14.8,3.2,0.0,,,0.0,,,31.0,spring
2016-05-22,21.700000000000003,9.2,15.45,2.55,0.0,,,0.2,,,31.0,spring
2016-05-23,24.8,6.25,15.55,2.45,0.0,,,0.0,,,31.0,spring
2016-05-24,27.5,7.8500000000000005,17.7,0.3,0.0,,,0.0,,,31.0,spring
2016-05-25,29.5,12.05,20.8,0.0,2.8,,,0.0,,,31.0,spring
2016-05-26,26.950000000000003,17.1,22.05,0.0,4.05,,,0.4,,,31.0,spring
2016-05-27,28.85,18.200000000000003,23.549999999999997,0.0,5.550000000000001,,,0.0,,,31.0,spring
2016-05-28,30.1,16.799999999999997,23.5,0.0,5.5,,,0.0,,,31.0,spring
2016-05-29,27.4,16.9,22.15,0.0,4.15,,,1.0,,,31.0,spring
2016-05-30,25.75,15.25,20.549999999999997,0.0,2.55,,,0.0,,,31.0,spring
2016-05-31,25.8,12.899999999999999,19.35,0.0,1.35,,,0.0,,,31.0,spring
2016-06-01,27.75,13.05,20.45,0.0,2.45,,,0.0,,,31.0,summer
2016-06-02,28.05,13.7,20.9,0.0,2.9000000000000004,,,0.2,,,31.0,summer
2016-06-03,27.15,11.6,19.4,0.0,1.4,,,0.0,,,31.0,summer
2016-06-04,26.85,12.75,19.85,0.0,1.85,,,9.8,,,31.0,summer
2016-06-05,23.7,15.100000000000001,19.450000000000003,0.0,1.4500000000000002,,,21.6,,,31.0,summer
2016-06-06,24.799999999999997,12.350000000000001,18.6,0.0,0.6,,,20.9,,,31.0,summer
2016-06-07,15.8,9.0,12.399999999999999,5.6,0.0,,,0.9,,,31.0,summer
2016-06-08,15.25,5.35,10.350000000000001,7.65,0.0,,,0.3,,,31.0,summer
2016-06-09,18.950000000000003,3.9,11.45,6.55,0.0,,,0.0,,,31.0,summer
2016-06-10,23.85,6.65,15.25,2.75,0.0,,,0.0,,,31.0,summer
2016-06-11,31.299999999999997,16.8,24.1,0.0,6.1,,,0.0,,,31.0,summer
2016-06-12,18.8,10.35,14.600000000000001,3.4000000000000004,0.0,,,0.2,,,31.0,summer
2016-06-13,19.75,8.1,13.95,4.050000000000001,0.0,,,0.0,,,31.0,summer
2016-06-14,23.799999999999997,7.1,15.5,2.5,0.0,,,0.0,,,31.0,summer
2016-06-15,21.75,11.5,16.65,1.35,0.0,,,1.3,,,31.0,summer
2016-06-16,23.95,14.0,19.0,0.0,1.0,,,6.5,,,31.0,summer
2016-06-17,29.5,11.45,20.5,0.0,2.5,,,0.0,,,31.0,summer
2016-06-18,30.1,13.2,21.65,0.0,3.65,,,0.0,,,31.0,summer
2016-06-19,30.3,13.3,21.799999999999997,0.0,3.8,,,0.0,,,31.0,summer
2016-06-20,31.75,15.25,23.55,0.0,5.55,,,0.0,,,31.0,summer
2016-06-21,25.049999999999997,9.4,17.25,0.75,0.0,,,0.0,,,31.0,summer
2016-06-22,24.5,13.5,19.0,0.0,1.0,,,0.0,,,31.0,summer
2016-06-23,24.85,11.0,17.95,0.3,0.25,,,0.0,,,31.0,summer
2016-06-24,27.200000000000003,9.45,18.35,0.0,0.35,,,0.0,,,31.0,summer
2016-06-25,29.1,10.5,19.9,0.0,1.9,,,,,,31.0,summer
2016-06-26,30.2,15.0,22.65,0.0,4.65,,,0.0,,,31.0,summer
2016-06-27,31.85,16.4,24.15,0.0,6.15,,,0.0,,,31.0,summer
2016-06-28,19.55,10.95,15.3,2.7,0.0,,,1.2,,,31.0,summer
2016-06-29,24.25,8.7,16.5,1.5,0.0,,,0.2,,,31.0,summer
2016-06-30,26.65,7.0,16.85,1.15,0.0,,,0.0,,,31.0,summer
2016-07-01,22.15,11.600000000000001,16.9,1.1,0.0,,,5.3,,,31.0,summer
2016-07-02,24.45,9.15,16.85,1.15,0.0,,,0.0,,,31.0,summer
2016-07-03,26.75,9.95,18.35,0.0,0.35,,,0.0,,,31.0,summer
2016-07-04,27.2,9.95,18.6,0.0,0.6,,,0.0,,,31.0,summer
2016-07-05,29.3,17.8,23.55,0.0,5.55,,,0.0,,,31.0,summer
2016-07-06,29.85,16.05,22.95,0.0,4.95,,,0.0,,,31.0,summer
2016-07-07,30.35,20.1,25.25,0.0,7.25,,,0.0,,,31.0,summer
2016-07-08,29.25,18.15,23.7,0.0,5.7,,,18.1,,,31.0,summer
2016-07-09,22.1,16.65,19.4,0.0,1.4,,,0.2,,,31.0,summer
2016-07-10,27.65,15.0,21.35,0.0,3.3499999999999996,,,0.0,,,31.0,summer
2016-07-11,27.15,15.100000000000001,21.15,0.0,3.15,,,0.0,,,31.0,summer
2016-07-12,30.3,17.1,23.75,0.0,5.75,,,0.0,,,31.0,summer
2016-07-13,32.15,20.0,26.1,0.0,8.1,,,23.6,,,31.0,summer
2016-07-14,28.3,19.4,23.9,0.0,5.9,,,3.6,,,31.0,summer
2016-07-15,23.4,14.8,19.15,0.0,1.15,,,0.0,,,31.0,summer
2016-07-16,23.1,12.0,17.549999999999997,0.45,0.0,,,0.0,,,31.0,summer
2016-07-17,25.45,10.3,17.9,0.1,0.0,,,0.0,,,31.0,summer
2016-07-18,27.4,18.6,21.0,0.0,3.0,,,,,,31.0,summer
2016-07-19,24.950000000000003,10.899999999999999,17.95,0.3,0.25,,,0.0,,,31.0,summer
2016-07-20,27.95,9.0,18.5,0.0,0.5,,,0.0,,,31.0,summer
2016-07-21,30.35,14.3,22.35,0.0,4.35,,,0.0,,,31.0,summer
2016-07-22,32.35,19.75,26.1,0.0,8.1,,,7.0,,,31.0,summer
2016-07-23,31.4,16.9,24.200000000000003,0.0,6.199999999999999,,,0.0,,,31.0,summer
2016-07-24,26.25,15.600000000000001,20.950000000000003,0.0,2.95,,,0.0,,,31.0,summer
2016-07-25,29.7,18.9,24.3,0.0,6.3,,,2.8,,,31.0,summer
2016-07-26,29.0,15.7,22.35,0.0,4.35,,,0.0,,,31.0,summer
2016-07-27,31.75,17.05,24.4,0.0,6.4,,,0.0,,,31.0,summer
2016-07-28,28.05,18.5,23.3,0.0,5.3,,,0.0,,,31.0,summer
2016-07-29,27.049999999999997,17.450000000000003,22.299999999999997,0.0,4.300000000000001,,,5.5,,,31.0,summer
2016-07-30,25.9,16.75,21.35,0.0,3.3499999999999996,,,13.5,,,31.0,summer
2016-07-31,27.2,18.200000000000003,22.700000000000003,0.0,4.699999999999999,,,11.5,,,31.0,summer
2016-08-01,27.35,16.799999999999997,22.1,0.0,4.1,,,0.0,,,31.0,summer
2016-08-02,29.8,15.45,22.65,0.0,4.65,,,0.0,,,31.0,summer
2016-08-03,30.2,16.1,23.15,0.0,5.15,,,0.0,,,31.0,summer
2016-08-04,30.45,16.0,23.25,0.0,5.25,,,0.0,,,31.0,summer
2016-08-05,31.35,19.0,25.200000000000003,0.0,7.199999999999999,,,0.0,,,31.0,summer
2016-08-06,26.6,16.8,21.7,0.0,3.7,,,0.0,,,31.0,summer
2016-08-07,26.25,13.2,19.75,0.0,1.75,,,0.0,,,31.0,summer
2016-08-08,28.15,10.95,19.6,0.0,1.6,,,0.0,,,31.0,summer
2016-08-09,30.35,13.9,22.15,0.0,4.15,,,0.0,,,31.0,summer
2016-08-10,32.9,17.75,25.35,0.0,7.35,,,0.0,,,31.0,summer
2016-08-11,29.950000000000003,18.45,24.25,0.0,6.25,,,7.2,,,31.0,summer
2016-08-12,32.75,21.55,27.15,0.0,9.15,,,50.4,,,31.0,summer
2016-08-13,27.75,21.2,24.5,0.0,6.5,,,27.0,,,31.0,summer
2016-08-14,26.35,18.15,22.25,0.0,4.25,,,0.0,,,31.0,summer
